,url,label
1464,"['http://t.co/UZr4qnbeda', 'http://t.co/ERZbNOjFGN']",no-clickbait
1465,['http://t.co/QFDQ6CpuWw'],no-clickbait
1466,['http://t.co/PgVCyci4vb'],clickbait
1467,['http://t.co/207NUlLSMB'],no-clickbait
1468,"['http://t.co/wNbcUTiLVh', 'http://t.co/fRj']",no-clickbait
1469,['http://t.co/VdtDfybdLs'],no-clickbait
1470,['http://t.co/PHqRFIbype'],no-clickbait
1471,"['http://t.co/adUccStWXv', 'http://t.co/4F1bCBDxGk']",no-clickbait
1472,['http://t.co/QXi78xeQjv'],no-clickbait
1473,"['http://t.co/pbchdqjStW', 'http://t.co/k']",no-clickbait
1474,['http://t.co/h8lP0ckeTv'],no-clickbait
1475,['http://t.co/FILGpK4bQ2'],clickbait
1476,"['http://t.co/KAo1Du389z', 'http://t.co/y1kewCuwS7']",no-clickbait
1477,"['http://t.co/pUvAzYtF2f', 'http://t.co/Rw7vOIeV1t']",no-clickbait
1479,"['http://t.co/WiOSQVQp50', 'http://t.co/INLeDo4N']",no-clickbait
1480,"['http://t.co/UpaW9zk9uQ', 'http://t.co/978JDvkV5L']",no-clickbait
1481,['http://t.co/aumsicnShF'],clickbait
1482,"['http://t.co/PHnP9YwdZ1', 'http://t.co/1IIyWo5Zij)']",no-clickbait
1483,"['http://t.co/oySG3Ga06Q', 'http://t.co/PrsAl0fb97']",no-clickbait
1485,"['http://t.co/ojtNpSFYb8', 'http://t.co/rRQoVpKQ3s']",clickbait
1486,['http://t.co/QbJhtuCCwo'],no-clickbait
1487,"['https://t.co/vqTeezblz8', 'http://t.co/Grcmw45Tta']",no-clickbait
1488,"['http://t.co/6jO93hBuXS', 'http://t.co/vHuTmWMEt8']",no-clickbait
1489,['http://t.co/nUq8mPOyQu'],clickbait
1490,['http://t.co/a8IFEcq9Z7'],no-clickbait
1491,"['http://t.co/6eKZwL2K7A', 'http://t.co/wgQuiVraPi']",no-clickbait
1492,"['http://t.co/sEkLwKunB1', 'http://t.co/16NhgrXjff']",no-clickbait
1493,['http://t.co/xL7TWWVAVz'],no-clickbait
1494,"['http://t.co/AcOkIFUGSt', 'http://t.co/Nj7LudIdMa']",no-clickbait
1495,"['http://t.co/ZZrrMlrrjZ', 'http://t.co/7oNEn7wUWg']",no-clickbait
1496,"['http://t.co/wp4ggBrdAA', 'http://t.co/OdQETaE4pZ']",clickbait
1497,"['http://t.co/8LmMunTBSI', 'http://t.co/6c1i8MQutf']",no-clickbait
1498,"['http://t.co/VVWFz5Hwcx', 'http://t.co']",no-clickbait
1499,"['http://t.co/vipRJQLhfb', 'http://t.co/VRmFpMtSAG']",clickbait
1501,"['http://t.co/uURyA0BUZU', 'http://t.co/Peb0zgbwXL']",no-clickbait
1502,['http://t.co/rJpd0c84wz'],no-clickbait
1503,['http://t.co/tfEpvFFxGa'],no-clickbait
1504,['http://t.co/QCUwh6C871'],no-clickbait
1505,"['http://t.co/xzEvq79ulp', 'http://t.co/6OMjTi7rQ9']",clickbait
1506,['http://t.co/xbjbS1y8js'],clickbait
1507,"['http://t.co/QaCz4vrHZ9', 'http://t.co/TD2MbWfCc1']",clickbait
1508,['http://t.co/VRggVUCr9E'],clickbait
1509,"['http://t.co/FHHQrIdnEM', 'http://t.co/viNUmQKbjC']",no-clickbait
1510,"['http://t.co/EGzBAKgJNe', 'http://t.co/d3Pojv8xSx']",no-clickbait
1511,['http://t.co/UZgYhObzJU'],no-clickbait
1512,"['http://t.co/mCv3F3SA83', 'http://t.co/txVdt9VJZ4']",no-clickbait
1513,['http://t.co/GxkARwVV48'],no-clickbait
1514,"['http://t.co/kF8ChrO5pL', 'https://t.co/K9Y3YW78s0']",clickbait
1515,"['http://t.co/XfXTb8KVaH', 'http://t.co/Xt4BCwtCGN']",clickbait
1516,"['http://t.co/JoJ8fmOWWb', 'http://t.co/qHEQZXfafw']",clickbait
1517,"['http://t.co/br1srksZSI', 'http://t.co/MYL4OFmdfL']",no-clickbait
1518,"['http://t.co/2zK7cjD39U', 'http://t.co/QYJRLVohLv']",no-clickbait
1519,"['http://t.co/9sxiOn81Xw', 'http://t.co/41g3dU1Z0E']",clickbait
1520,"['http://t.co/1pgek7ckRD', 'http://t.co/iPWSv81Jm4']",clickbait
1521,['http://t.co/FWo7r2ICLS'],no-clickbait
1522,['http://t.co/BqA91wa4Yj'],no-clickbait
1523,['https://t.co/3papmyUKg0'],clickbait
1524,"['http://t.co/HehIbwLfTC', 'http://t.co/W9wfgsDPBA']",no-clickbait
1525,"['http://t.co/QDfJlWZ2aA', 'http://t.co/Ax1ORXK5Lb']",clickbait
1526,"['http://t.co/89s9wVpizi', 'http://t.co/vjhdl1GcUT']",clickbait
1528,['http://t.co/gcm22R3Ctp'],no-clickbait
1529,['http://t.co/'],no-clickbait
1530,['http://t.co/ebrlSwIAWh'],no-clickbait
1531,"['http://t.co/uTpNVOgu35', 'http://t.co/IV1r0Q9SPN']",clickbait
1532,"['http://t.co/gDrFRkLM0Y', 'http://t.co/jy4MY79Y4X']",no-clickbait
1533,"['http://t.co/H9As8pWvxn', 'http://t.co/2D']",no-clickbait
1534,"['http://t.co/0Y8e7Wavor', 'http://t.co/1X9sPa7Yh2']",clickbait
1535,"['http://t.co/PhebmdL49h', 'http://t.co/q6bCgmZPnf']",no-clickbait
1536,['http://t.co/rwj85Qiz7G'],no-clickbait
1537,['http://t.co/I128d0bQRH'],no-clickbait
1538,"['http://t.co/nfF9RKECr3', 'http://t.co/mb1LmltXb0']",clickbait
1539,"['http://t.co/779hMPsuXF', 'http://t.co/r142XqGmII']",no-clickbait
1540,"['http://t.co/fGxvjfqsyL', 'http://t.co/iVHF21BBh4']",clickbait
1541,['http://t.co/cc892omQ8q'],no-clickbait
1542,"['http://t.co/mkGTBjAeYe', 'http://t.co/HkosdkCLr8']",no-clickbait
1543,"['http://t.co/gDrFRkLM0Y', 'http://t.co/lYgzeQpvnq']",no-clickbait
1544,"['http://t.co/qIXKpwl5dm', 'http://t.co/Ksy30nm63x']",no-clickbait
1545,['http://t.co/qn7Gc1uz6S'],no-clickbait
1546,['http://t.co/hl72g06l6s'],clickbait
1547,['http://t.co/ufzGU4HAm2'],no-clickbait
1548,"['http://t.co/M1eP7IyzWP', 'http://t.co/KOQN5q6NXP']",no-clickbait
1549,"['http://t.co/kXHCy81Rqu', 'http://t.co/XWuP7VAoXf']",no-clickbait
1550,"['http://t.co/G1e6jZ5DJk', 'http://t.co/kaVge7gGQL']",no-clickbait
1551,['http://t.co/lwo74HBq8t'],no-clickbait
1552,"['http://t.co/axacY8k0hk', 'http://t.co/n1FtXPI2i5']",no-clickbait
1553,"['http://t.co/Fg5YBZLi0b', 'http://t.co/y1lD1HrYQ2']",no-clickbait
1554,"['http://t.co/esT3xNH5LZ', 'http://t.co/BjDb9wqpdv']",no-clickbait
1555,"['http://t.co/WaUCTvMZlI', 'https://t.co/lq7uGoYMuz']",clickbait
1556,['http://t.co/zVDs'],no-clickbait
1557,['http://t.co/0Z0H6Pr4Wn'],clickbait
1558,"['http://t.co/XzD6lDCKdn', 'http://t.co/OLrKGQPi7A']",clickbait
1559,"['http://t.co/oTbMgodWER', 'http://t.co/v8goBQs1E0']",clickbait
1560,"['http://t.co/MMvKo32CrA', 'http://t.co/4bzaGxkLGJ']",no-clickbait
1561,"['http://t.co/7qBzQpWykE', 'http://t.co/Fm1wwLr9T0']",clickbait
1562,['http://t.co/7TrMNUMPy1'],no-clickbait
1563,"['http://t.co/8B3Nqqw1MI', 'http://t.co/bEYr8wO67J']",clickbait
1565,['https://t.co/T'],clickbait
1566,[],no-clickbait
1567,"['http://t.co/HeXZmnTsfZ', 'http://t.co/LmFaZ5nA3S']",no-clickbait
1568,"['http://t.co/upeZtsD2yf', 'http://t.co/IeTREnYjZJ']",no-clickbait
1569,['http://t.co/bVAwhm9r8x'],no-clickbait
1570,"['http://t.co/QwRbeIXjWY', 'http://t.co/Ca49BGzNaz']",no-clickbait
1571,"['http://t.co/KSQUEQp3cf', 'http://t.co/DPA7RGEval']",clickbait
1572,"['https://t.co/ClBq80GVcN', 'http://t.co/MWzkgcO1bn']",no-clickbait
1573,['http://t.co/qwPNrz2Hw8'],no-clickbait
1574,['http://t.co/VqByky1osY'],no-clickbait
1575,['http://t.co/yM4gTKtPGX'],no-clickbait
1576,['http://t.co/FWo7r2ICLS'],clickbait
1577,['https://t.co/WEDbCXtThh'],clickbait
1578,['http://t.co/2rc384Ejis'],clickbait
1579,"['http://t.co/KYF7npSzhN', 'http://t.co/DOMGfphULi']",no-clickbait
1581,['https://t.co/ZAbYIQcdgu'],clickbait
1582,"['http://t.co/EAOcwIjVCj', 'http://t.co/xg4E7ID263']",no-clickbait
1583,"['https://t.co/4nNJAx2wUL', 'http://t.co/ISKs6tlPxN']",no-clickbait
1584,"['http://t.co/lEJYm6FsXw', 'http://t.co/7PrN1RwOCH']",clickbait
1585,"['http://t.co/kArcjInqu1', 'http://t.co/2JJldHezLm']",clickbait
1586,['http://t.co'],no-clickbait
1587,['http://t.co/vRBZOCyiMB'],clickbait
1588,"['http://t.co/3NROGmlIuV', 'http://t.co/jJiFSnGKvP']",no-clickbait
1589,"['http://t.co/1gIlSdIDN3', 'http://t.co/g1RFQnTP94']",clickbait
1590,"['http://t.co/Mm0tGHPSke', 'http://t.co/3k6U77Fho0']",no-clickbait
1591,"['http://t.co/vyEvoc6Q2y', 'http://t.co/PDkZ4MKMaG']",no-clickbait
1592,"['http://t.co/aSeeqaChW4', 'http://t.co/lkJwmYRp85']",no-clickbait
1593,"['http://t.co/dgtdMc5fYb', 'http://t.co/YQ9aaJ0MJi']",clickbait
1594,"['http://t.co/0XLiGwvpZ9', 'http://t.co/OjC2SGZWvZ']",no-clickbait
1595,['http://t.co/38wOsJX5nH'],clickbait
1596,['http://t.co/efLz4jihIz'],no-clickbait
1597,"['http://t.co/1u68IEu3GM', 'http://t.co/VCzrZ3hXld']",no-clickbait
1598,"['http://t.co/pCoF5MFw0t', 'http://t.co/SkirpgcPlG']",no-clickbait
1599,"['http://t.co/DovCy5SGjr', 'http://t.co/4Ztr7tDV8Y']",clickbait
1600,"['http://t.co/sKCzPXUn2I', 'http://t.co/Ln4IGwszlf']",no-clickbait
1601,['http://t.co/KSCqjjlIN3'],clickbait
1602,['http://t.co/jq3HqCb0J0'],no-clickbait
1603,['http://t.co/jQskyTmZXb'],no-clickbait
1604,"['http://t.co/wzjqgCPovl', 'http://t.co/gtWjhOJnkA']",clickbait
1605,['http://t.co/LgTo8AiOOM'],no-clickbait
1606,['http://t.co/QDe2TvI3SQ'],clickbait
1607,"['http://t.co/O64U08NpYD', 'http://t.co/EPK7R14GYU']",no-clickbait
1608,"['http://t.co/OKnFXg2O1c', 'http://t.co/kOfjgFZ5rX']",no-clickbait
1609,['http://t.co/AvWdKxLXUz'],no-clickbait
1610,['http://t.co/khRhiEduva'],no-clickbait
1611,['http://t.co/rFgi2DDwLj'],no-clickbait
1612,"['https://t.co/MRKqKXgv1n', 'http://t.co/S2nVBpZfCu']",no-clickbait
1613,"['http://t.co/htdUCr72pD', 'http://t.co/rv58QKy7XP']",clickbait
1614,"['http://t.co/lYIshtuYnY', 'http://t.co/MEwcPKosEG']",clickbait
1615,"['http://t.co/kRZr8QTL8m', 'http://t.co/3rF36Dfz2W']",no-clickbait
1616,"['http://t.co/YoLdqmSHJ9', 'http://t.co/']",clickbait
1617,"['http://t.co/nZWfBA7At2', 'http://t.co/eybhw18Q4p']",no-clickbait
1618,"['http://t.co/sDXo5N76Gf', 'http://t.co/DOh8O2xB2I']",no-clickbait
1619,"['http://t.co/wIKCExyzWO', 'http://t.co/PkArEeTEMs']",no-clickbait
1620,['http://t.co/vYSX8hqc9d'],no-clickbait
1621,['http://t.co/66XhBvoKGt'],no-clickbait
1622,"['http://t.co/d1vwThcmsL', 'http://t.co/DdubsRyzXm']",no-clickbait
1623,"['http://t.co/r815XnCvFB', 'http://t.co/veqAjgX01r']",no-clickbait
1624,['http://t.co/LEgo69Wuz5'],no-clickbait
1625,"['http://t.co/k9jJT26vLq', 'http://t.co/pulFPJgKsk']",no-clickbait
1626,"['http://t.co/hiGA5GwMQ8', 'http://t.co/daZJNTkwK5']",no-clickbait
1627,"['http://t.co/39xqD1d37X', 'http://t.co/8dWWkCs1PP']",no-clickbait
1628,['http://t.co/t20yFz07jx'],no-clickbait
1629,"['http://t.co/L6tN8315P5', 'http://t.co/vNhbUTcL1T']",no-clickbait
1630,"['http://t.co/SYSk3pLKOs', 'http://t.co/086LrCoRL3']",clickbait
1631,['http://t.co/v0G5gnuCiW'],clickbait
1632,"['http://t.co/de4SOBjG9t', 'http://t.co/qMwKQFjlzI']",no-clickbait
1633,['http://t.co/fhRr7Ax5Oj'],no-clickbait
1634,"['http://t.co/yyZ6lyLOjb', 'http://t.co/NJhruHktkb']",no-clickbait
1635,"['http://t.co/1FkS4D5EZ9', 'http://t.co/XqPhkHbheY']",clickbait
1636,"['http://t.co/vF0Jasveu1', 'http://t.co/UUmewJKvYc']",clickbait
1637,"['http://t.co/Savt1adWMx', 'http://t.co/s7JXazlNSN']",no-clickbait
1638,"['http://t.co/hEAXgPjR5H', 'http://t.co/yP']",clickbait
1639,['http://t.co/T'],clickbait
1640,"['http://t.co/w68Xa39j55', 'http://t.co/LLSlkoAXqT']",no-clickbait
1641,"['http://t.co/THTPvipnjP', 'http://t.co/17vjrBr5pm']",no-clickbait
1642,"['http://t.co/U4lPIxAoZv', 'http://t.co/BIWA7ZsCdF']",clickbait
1643,"['http://t.co/SRCpNJ6M0I', 'http://t.co/iJstsU49DI']",no-clickbait
1644,"['http://t.co/g0WCh55NKd', 'http://t.co/Jt8j4Iinkk']",no-clickbait
1645,"['http://t.co/60cCahZhZ3', 'http://t.co/7wY4xKmBdX']",no-clickbait
1646,[],no-clickbait
1647,['http://t.co/Cjf9ziGhjb'],no-clickbait
1648,"['http://t.co/u3V42V3iy0', 'http://t.co/HdOzSTvbvY']",clickbait
1649,"['http://t.co/7RqHMYNPHf', 'http://t.co/hBppy2rKGN']",no-clickbait
1650,['http://t.co/iv1UAZtjJD'],no-clickbait
1651,"['http://t.co/rPhOgVHYPR', 'http://t.co/KpkgmyIJLP']",no-clickbait
1652,['http://t.co/Pk9jeeEzlA'],no-clickbait
1653,['http://t.co/IdEhWB6Kvw'],no-clickbait
1655,"['http://t.co/PaIpj0jJk1', 'http://t.co/J6avwqtXqg']",no-clickbait
1656,"['http://t.co/7A0XfpuFlr', 'http://t.co/F9zcFAhAjl']",no-clickbait
1657,['http://t.co/i4eOkjAgZ3'],no-clickbait
1658,"['http://t.co/IBh5uOj3Ac', 'http://t.co/Q8caiYEtEN']",no-clickbait
1659,['http://t.co/lXlcBb2CRH'],no-clickbait
1660,"['http://t.co/xYhOdkJZmz', 'http://t.co/YfU9FdFd8l']",no-clickbait
1661,"['http://t.co/BwtY8EkqGP', 'http://t.co/AexorkpMhd']",no-clickbait
1662,['https://t.co/K7hxNVc6Ad'],no-clickbait
1663,['http://t.co/aF2Mkb5SVz'],no-clickbait
1664,['http://t.co/Rq2UO9IETJ'],clickbait
1665,"['http://t.co/LyanEz1srk', 'http://t.co/Dj9xTqwuVA']",clickbait
1666,"['http://t.co/LIU6uqAcll', 'http://t.co/VN2lj5SZqY']",no-clickbait
1667,['http://t.co/g18JsHfV5n'],no-clickbait
1668,['http://t.co/Y0dD4JPde6'],no-clickbait
1669,['https://t.co/Mddpdlpzsv'],no-clickbait
1670,['https://t.co/ohxg3hHZB7'],clickbait
1671,['http://t.co/da6EyvzeUn'],no-clickbait
1672,['http://t.co/t5FLyffL68'],clickbait
1673,['http://t.co/Y95Hbvuokd'],no-clickbait
1674,"['http://t.co/jJropqFczp', 'http://t.co/W49Hvm1atC']",no-clickbait
1675,['http://t.co/CUFSA2UADT'],clickbait
1676,['http://t.co/Z9hrI0y0Er'],no-clickbait
1677,"['http://t.co/ssKca4irgq', 'http://t.co/N15A4ciM1a']",no-clickbait
1678,"['http://t.co/HsifdfjMCE', 'http://t.co/Hp6yCcBu3W']",no-clickbait
1679,"['http://t.co/whdZ9yx9FO', 'http://t.co/z0muX8Zi4z']",no-clickbait
1680,"['http://t.co/RaVLDKjZVe', 'http://t.co/iDw74E9rOn']",no-clickbait
1681,"['http://t.co/THMj9Y2M5Z', 'http://t.co/BS4i15CwvM']",no-clickbait
1682,['http://t.co/qn7Gc1uz6S'],no-clickbait
1683,"['http://t.co/gJUJ0PMaJH', 'http://t.co/UJDD']",no-clickbait
1684,['http://t.co/MEAvriOBSw'],no-clickbait
1685,['http://t.co/gzEueVf9x6'],clickbait
1686,"['http://t.co/4Ku5vDt1S2', 'http://t.co/mw7va2Knpv']",no-clickbait
1687,['http://t.co/2GnT96ktI4'],no-clickbait
1688,['http://t.co/pXuWSG1TSf'],clickbait
1689,['http://t.co/xoOoKKoc9N'],no-clickbait
1690,['https://t.co/ogAakTVh82'],no-clickbait
1691,['http://t.co/c0VFmY4bOW'],no-clickbait
1692,"['http://t.co/25Gl1hkNjS', 'http://t.co/YJarCZc3oa']",clickbait
1693,"['http://t.co/QwnVqUYP99', 'http://t.co/tz6WX0FsqC']",no-clickbait
1694,['http://t.co/ZlaIkLpJvN'],clickbait
1695,"['http://t.co/CWaFHkkQ84', 'http://t.co/id7ZjcpjUc']",clickbait
1696,['http://t.co/wDOPxE52m2'],no-clickbait
1697,"['http://t.co/PApZwWnvua', 'https://t.co/w4UWhdozX7']",clickbait
1698,['http://t.co/3xC8PS8Hrz'],no-clickbait
1699,['http://t.co/8pYWzjZiRm'],no-clickbait
1700,"['http://t.co/0sFRtknkuL', 'http://t.co/TnOIQKQBZM']",no-clickbait
1701,['http://t.co/tDARVHB9i0'],no-clickbait
1702,['http://t.co/hFVzRGrKwS'],no-clickbait
1703,['http://t.co/Qh2n17oK6Y'],clickbait
1704,"['http://t.co/ZZRIL6saQq', 'http://t.co/OkIAVoBDOR']",clickbait
1705,['http://t.co/xdgkiUDdWX'],no-clickbait
1706,['http://t.co/iWyvA75dd2'],no-clickbait
1707,"['http://t.co/UGGhUAF3Mk', 'http://t.co/PDrAgyEm8W']",no-clickbait
1708,['http://t.co/KpqIZRzEd3'],no-clickbait
1709,['https://t.co/ANxaRXatlS'],no-clickbait
1710,"['https://t.co/PqWI9X4ucN', 'http://t.co/489UZkbOle']",clickbait
1711,"['http://t.co/WBD2KqbUHw', 'http://t.co/wnm0yYDUQ6']",no-clickbait
1712,['http://t.co/9JzxS'],no-clickbait
1713,['http://t.co/gfxPDPgCZw'],no-clickbait
1714,['http://t.co/G6KMuMsai9'],clickbait
1715,"['http://t.co/LonVNXyqNG', 'http://t.co/4u3zaN2sLS']",clickbait
1716,"['http://t.co/uZkegZ9Kkt', 'http://t.co/lDyICN1gYT']",no-clickbait
1717,['http://t.co/7krALbl6V2'],clickbait
1718,['http://t.co/3lcAHrod9d'],clickbait
1719,"['http://t.co/n2he8hdhrQ', 'http://t.co/jElvUYYaQy']",no-clickbait
1720,['http://t.co/DrwUgIFjeu'],clickbait
1721,"['http://t.co/5xQPDPcm8q', 'http://t.co/IqM348UKfj']",no-clickbait
1722,['http://t.co/jSK9fTjyVG'],no-clickbait
1723,"['http://t.co/d78OUNh3qz', 'http://t.co']",no-clickbait
1724,"['http://t.co/s2Cf8tRgRd', 'http://t.co/pzpcH5fNbm']",no-clickbait
1725,"['http://t.co/Ex8XeNfe3U', 'http://t.co/HZdDwdmCku']",no-clickbait
1726,"['http://t.co/fnH2AeiB5q', 'http://t.co/GigGlYMW3Q']",no-clickbait
1727,['http://t.co/8WlrJKHLpQ'],no-clickbait
1728,['http://t.co/TLCWD3eiKu'],no-clickbait
1729,['http://t.co/ZZrkocIPVZ'],no-clickbait
1730,"['http://t.co/Ex8XeNfe3U', 'http://t.co/5yGwlh3w0o']",no-clickbait
1731,"['http://t.co/T3FGnVz3Xy', 'http://t.co/xrDT4HDDUP']",clickbait
1732,"['http://t.co/Vl1VuJw3al', 'http://t.co/e8aGKGhkBV']",no-clickbait
1733,"['http://t.co/rpoRdWYtlS', 'http://t.co/FFyXYZxK5O']",no-clickbait
1734,"['http://t.co/qpjHakDDFT', 'http://t.co/I']",no-clickbait
1735,['http://t.co/YYDPWBZ1ne'],no-clickbait
1736,"['http://t.co/XV4IJX1REj', 'http://t.co/9qfJZZywSP']",no-clickbait
1737,"['http://t.co/Sw7Kn7U00j', 'http://t.co/ZmJ200haIt']",no-clickbait
1738,"['http://t.co/7OsEqb98Ed', 'http://t.co/HoSzokraPm']",no-clickbait
1739,['http://t.co/OrKKXcCbZU'],no-clickbait
1740,['http://t.co/EM8JPaS4mC'],clickbait
1741,['http://t.co/U4yDa0d8M9'],no-clickbait
1742,"['http://t.co/vV8uMGJHz4', 'http://t.co/2WMiPBUTMi']",clickbait
1743,"['http://t.co/TEVAiSjiMV', 'http://t.co/a9VKyjTuHr']",no-clickbait
1744,"['http://t.co/AG2hlTkINI', 'http://t.co/MPBTsbXqXq']",no-clickbait
1745,"['http://t.co/i6wToVjEKE', 'http://t.co/RaPv12JFoH']",no-clickbait
1746,['http://t.co/f80cZi6iO2'],no-clickbait
1748,['http://t.co/o4lJEWH3NP'],no-clickbait
1749,"['http://t.co/ywGNetganI', 'http://t.co/yc1HCBF7fL']",no-clickbait
1750,"['http://t.co/ouXkiZAfNs', 'http://t.co/MQWaZ0QJe4']",clickbait
1751,"['http://t.co/LsSPmcuwv6', 'http://t.co/xl7HIEVXts']",no-clickbait
1752,"['http://t.co/SMl4a9l4x7', 'http://t.co/9he5F1rUcf']",no-clickbait
1753,"['http://t.co/6XLUNNxQ68', 'http://t.co/Nd']",no-clickbait
1754,"['http://t.co/RYS5QcHqua', 'http://t.co/xvVoCZ1gYW']",clickbait
1755,['http://t.co/KCMuiG3w9c'],no-clickbait
1756,"['http://t.co/KxV6AQPxOo', 'http://t.co/PXdQmXsFHl']",no-clickbait
1757,['http://t.co/7r4mnNWHYS'],no-clickbait
1758,"['http://t.co/GvrnRgYAVR', 'http://t.co/1Kyt2']",no-clickbait
1759,['http://t.co/4VPK13hpgZ'],no-clickbait
1760,"['http://t.co/YQeCnbwhBF', 'http://t.co/HM2eIpYqLf']",clickbait
1761,['http://t.co/zXlAgLuotl'],clickbait
1762,['http://t.co/QSUTf3HSdm'],no-clickbait
1763,"['http://t.co/aQhJrXsL1g', 'http://t.co/MTZSkoN70T']",no-clickbait
1764,"['http://t.co/K0WoqQrrN8', 'http://t.co/RQ7aMHoyCp']",no-clickbait
1765,['http://t.co/5StNxisguE'],no-clickbait
1766,['http://t.co/a1Z6Xjncv8'],clickbait
1767,"['http://t.co/sZnHUVHnKC', 'http://t.co/zx2rzGBvgt']",no-clickbait
1768,['http://t.co/uNHrciXYFr'],no-clickbait
1769,['http://t.co/ZO4LwGB9Zw'],no-clickbait
1770,['http://t.co/duF0DW2e0y'],no-clickbait
1771,"['http://t.co/WFVU2jyo7j', 'http://t.co/2IhvVw']",no-clickbait
1772,"['http://t.co/x8xa7HtZGY', 'http://t.co/UzZqoiOwGm']",no-clickbait
1773,['http://t.co/9QeUCsupZF'],no-clickbait
1774,['http://t.co/yG8myU6Ysl'],clickbait
1775,"['http://t.co/LeiYQJKPY0', 'http://t.co/Q8DMsuJ4gK']",no-clickbait
1776,['http://t.co/EPvO3jhIKS'],clickbait
1777,"['http://t.co/UQMSd5TKbb', 'http://t.co/Eo0Y6qHfq9']",no-clickbait
1778,['http://t.co/oc'],no-clickbait
1779,"['http://t.co/fEeFtgWoGl', 'http://t.co/g0a93D09KX']",no-clickbait
1780,"['http://t.co/HKwRViPPVm', 'http://t.co/Qcb0qlAOZT']",no-clickbait
1781,['http://t.co/0U0Ng15pra'],no-clickbait
1782,['http://t.co/zaJ3uKi2r6'],no-clickbait
1783,"['http://t.co/mzH9BI96uB', 'http://t.co/IqorsfMM5Q']",no-clickbait
1784,"['http://t.co/QaXhErQHDH', 'http://t.co/WtseD1s2xi']",no-clickbait
1785,"['http://t.co/O92pvvbchg', 'http://t.co/dvCYvzY4Ma']",no-clickbait
1786,['http://t.co/myEiNvpnI3'],no-clickbait
1787,['http://t.co/UOHfR88AQG'],clickbait
1788,['http://t.co/zH0pMulFsO'],no-clickbait
1789,"['http://t.co/RKxSMhSsNy', 'http://t.co/tNkNOUIk1E']",no-clickbait
1790,"['http://t.co/gGSwuCDRh7', 'http://t.co/6mgdO69AfD']",no-clickbait
1791,['http://t.co/NzIa9r46vi'],no-clickbait
1792,"['http://t.co/8yTWju1dRK', 'http://t.co/fHKttOCWHP']",no-clickbait
1793,"['http://t.co/tYPa3QIm6g', 'http://t.co/y1NB']",no-clickbait
1794,"['http://t.co/hpywAjehGN', 'http://t.co/vc']",no-clickbait
1795,['http://t.co/H12ccWT3wn'],clickbait
1796,['http://t.co/dRcKSHDDrE'],no-clickbait
1797,['http://t.co/QGuDJrT6Pj'],clickbait
1798,['http://t.co/1vBCHQjz4X'],no-clickbait
1799,['http://t.co/4Cp1t51o66'],no-clickbait
1800,['http://t.co/Ydra4zKx85'],no-clickbait
1801,['http://t.co/YGu9B5m5nt'],no-clickbait
1802,['http://t.co/hdaQRShaw1'],no-clickbait
1803,['http://t.co/T06otLKtcj'],clickbait
1804,['http://t.co/FLcM5WRnR9'],no-clickbait
1805,['http://t.co/gE3eZnVk79'],no-clickbait
1806,"['http://t.co/cCeLkkdKXx', 'http://t.co/ChhEjgx2wM']",no-clickbait
1807,"['http://t.co/7rD8bZnVY4', 'http://t.co/OlW3s03GdF']",no-clickbait
1808,['http://t.co/KiDtbbxeNH'],no-clickbait
1809,['http://t.co/y42nFTm0Wa'],no-clickbait
1810,"['http://t.co/lFBUBFc9Ve', 'http://t.co/AldLNeKAAp']",no-clickbait
1811,"['http://t.co/aDEvlo3w4g', 'http://t.co/ltPcspk91w']",clickbait
1812,['http://t.co/AyKBl0l77v'],clickbait
1813,"['http://t.co/ZMtPiCunxM', 'http://t.co/Y76iehddhl']",no-clickbait
1814,"['http://t.co/IYhWxvGc5g', 'http://t.co/uqYDhY3Y1W']",no-clickbait
1815,"['http://t.co/IerNVu5K9b', 'http://t.co/QuDxpUzR7B']",no-clickbait
1816,"['http://t.co/GoJpqM8La2', 'http://t.co/2vFNONqfpo']",clickbait
1817,[],no-clickbait
1818,['http://t.co/ZvgSBbbmA0'],no-clickbait
1819,['http://t.co/OMatyPvs'],no-clickbait
1820,['http://t.co/zI0P7OwSKZ'],no-clickbait
1821,"['http://t.co/Ys8stpmkMZ', 'http://t.co/560JyNhyQ3']",no-clickbait
1822,"['http://t.co/VNpMG6rtZO', 'http://t.co/yE6Ak10hqF']",clickbait
1823,['http://t.co/nHBNKbTFRw'],no-clickbait
1824,"['http://t.co/us0TIyAGNF', 'http://t.co/FHl5OXQb9H']",no-clickbait
1825,['http://t.co/D2n75M9gd9'],no-clickbait
1826,"['http://t.co/JII5HVs0g1', 'http://t.co/wEPSEE0NT8']",no-clickbait
1827,"['http://t.co/9BJ7kcsKZ9', 'http://t.co/CiiXp07lZt']",no-clickbait
1828,['http://t.co/R5qfQV1nPE'],no-clickbait
1829,"['http://t.co/gcrB3ExNxA', 'http://t.co/JPW61HC3V2']",no-clickbait
1830,"['http://t.co/p1E2qjRsBa', 'http://t.co/JNGKywgOJR']",no-clickbait
1831,['http://t.co/Txbh37jLq2'],no-clickbait
1832,['http://t.co/ukYDkO6fTB'],no-clickbait
1833,"['http://t.co/PinoCoiSTt', 'http://t.co/cjwbUWnAo3']",no-clickbait
1834,"['http://t.co/upEG3HwnRD', 'http://t.co/qq8jYjVVK8']",clickbait
1835,['http://t.co/EUKnKnSxIG'],no-clickbait
